Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR2138973,2016-01-04 17:04:03,2016-11-22 01:11:23,7933794,739153478,0,93,283,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/002088/SRR2138973,SRX1128037,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019349,SAMN03948008,simple,10090,Mus musculus,GSM1839561,,,,,,,no,,,,,GEO,SRA281408,,public,8F5645DF681C4D660D6D5C0E45196C44,2C8C5D94D21586069766A0F5464C9A35
SRR2138974,2016-01-04 17:04:03,2016-11-22 01:03:58,6591047,615194996,0,93,233,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/002088/SRR2138974,SRX1128038,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019348,SAMN03948009,simple,10090,Mus musculus,GSM1839562,,,,,,,no,,,,,GEO,SRA281408,,public,83036F3277453313A694692F375515E3,665EDA06DA155AB70D748ADE2425750C
SRR2138975,2016-01-04 17:04:03,2016-11-23 00:30:00,5543698,530689594,0,95,203,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/002088/SRR2138975,SRX1128039,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019346,SAMN03948010,simple,10090,Mus musculus,GSM1839563,,,,,,,no,,,,,GEO,SRA281408,,public,9710452A409FBE760E096B18DAB56A40,AACB852FD63C9C6DB7AE598DCA07FEBA
SRR2138976,2016-01-04 17:04:03,2016-11-23 00:32:26,6270711,599621235,0,95,214,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/002088/SRR2138976,SRX1128040,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019347,SAMN03948011,simple,10090,Mus musculus,GSM1839564,,,,,,,no,,,,,GEO,SRA281408,,public,C5F3A162097DEA25223AA230BE74FDB7,3645315AFE97B1D0B6ECECF04C361A56
SRR2138977,2016-01-04 17:04:03,2016-11-23 00:33:31,12786969,1208207042,0,94,456,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra28/SRR/002088/SRR2138977,SRX1128041,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019345,SAMN03948012,simple,10090,Mus musculus,GSM1839565,,,,,,,no,,,,,GEO,SRA281408,,public,54263E3371EDC35EDCEEE76CABC7C120,A92761083BF05ED576661B4C8D2FDE86
SRR2138978,2016-01-04 17:04:03,2016-11-22 01:04:42,7434620,702009013,0,94,243,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/002088/SRR2138978,SRX1128042,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019344,SAMN03948013,simple,10090,Mus musculus,GSM1839566,,,,,,,no,,,,,GEO,SRA281408,,public,2B195526FE913919F46AA0958FA1A750,F0F1BFEBD94FE232F89C1E1187F4A08C
SRR2138979,2016-01-04 17:04:03,2016-11-22 01:03:57,6140273,579806033,0,94,217,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra16/SRR/002088/SRR2138979,SRX1128043,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019343,SAMN03948014,simple,10090,Mus musculus,GSM1839567,,,,,,,no,,,,,GEO,SRA281408,,public,9DF8045BBA62002384A6F000A86B990F,A38083BBC301323526E6EAE21177BC6B
SRR2138980,2016-01-04 17:04:03,2016-11-22 01:04:12,7269669,690109585,0,94,256,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra7/SRR/002088/SRR2138980,SRX1128044,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019342,SAMN03948015,simple,10090,Mus musculus,GSM1839568,,,,,,,no,,,,,GEO,SRA281408,,public,A40FE8CF80E8C020EF53B58275F1CF22,8AACAF85056B15944E1B692078A4B350
SRR2138981,2016-01-04 17:04:03,2016-11-22 01:20:15,22306901,2108496029,0,94,809,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra7/SRR/002088/SRR2138981,SRX1128045,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019341,SAMN03948016,simple,10090,Mus musculus,GSM1839569,,,,,,,no,,,,,GEO,SRA281408,,public,FD1329A67D4CE9066E9637ECDEA685C0,3D648F7BE92E5BBA6A3EC42EA6AD8AA8
SRR2138982,2016-01-04 17:04:03,2016-11-23 00:34:43,13356483,1244773522,0,93,460,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/002088/SRR2138982,SRX1128046,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019340,SAMN03948017,simple,10090,Mus musculus,GSM1839570,,,,,,,no,,,,,GEO,SRA281408,,public,3DF8CDA182DA4F61D6A44B54EAF0F7F7,5AA19F78955DB88A5BF4B51AB4EDCA03
SRR2138983,2016-01-04 17:04:03,2016-11-22 01:06:10,12142203,1137464967,0,93,449,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/002088/SRR2138983,SRX1128047,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019339,SAMN03948018,simple,10090,Mus musculus,GSM1839571,,,,,,,no,,,,,GEO,SRA281408,,public,2379134F32C0B6599D42FBDC881BDFDD,E164D231916C8C0BDA0C1CCD7ACBD430
SRR2138984,2016-01-04 17:04:03,2016-11-22 01:19:00,16916004,1584599053,0,93,607,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/002088/SRR2138984,SRX1128048,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019338,SAMN03948019,simple,10090,Mus musculus,GSM1839572,,,,,,,no,,,,,GEO,SRA281408,,public,1EB6C1985372FEF82791000EA9921EB4,88F1E4444A3C606F5814D0AF5264DCBA
SRR2138985,2016-01-04 17:04:03,2016-11-23 00:32:12,7065148,659317802,0,93,247,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/002088/SRR2138985,SRX1128049,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019337,SAMN03948020,simple,10090,Mus musculus,GSM1839573,,,,,,,no,,,,,GEO,SRA281408,,public,A8B8A70890F09BB0883CADA3C403C24B,964212F46EC82ABE966BAFDC4948CD41
SRR2138986,2016-01-04 17:04:03,2016-11-23 00:37:09,22328808,2078487137,0,93,770,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/002088/SRR2138986,SRX1128050,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019336,SAMN03948021,simple,10090,Mus musculus,GSM1839574,,,,,,,no,,,,,GEO,SRA281408,,public,7179A20B41F0E4ED9340D485889E6939,41D63D841E4B2CDBE91BDB7811DF625C
SRR2138987,2016-01-04 17:04:03,2016-11-22 01:06:19,9698447,915704148,0,94,345,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra32/SRR/002088/SRR2138987,SRX1128051,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019288,SAMN03948022,simple,10090,Mus musculus,GSM1839575,,,,,,,no,,,,,GEO,SRA281408,,public,D97FA02430A242601160F3240F14C42A,41BA3523DA89039637969AD406F0AFCD
SRR2138988,2016-01-04 17:04:03,2016-11-22 01:05:45,6751419,632592702,0,93,230,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra7/SRR/002088/SRR2138988,SRX1128052,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019334,SAMN03948023,simple,10090,Mus musculus,GSM1839576,,,,,,,no,,,,,GEO,SRA281408,,public,AD6C91757C932E29AF342E0ED8ABBCF5,2C263E90899368C46AFC40E2899CE323
SRR2138989,2016-01-04 17:04:03,2016-11-23 00:34:29,9043128,848543081,0,93,309,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/002088/SRR2138989,SRX1128053,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019335,SAMN03948024,simple,10090,Mus musculus,GSM1839577,,,,,,,no,,,,,GEO,SRA281408,,public,23154D7A9AFC9C310650462FCE03AAE3,369B7FE36310D29F4404459B0AEBA605
SRR2138990,2016-01-04 17:04:03,2016-11-23 00:34:50,7789888,736174010,0,94,287,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/002088/SRR2138990,SRX1128054,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019332,SAMN03948025,simple,10090,Mus musculus,GSM1839578,,,,,,,no,,,,,GEO,SRA281408,,public,087C7C64A0430E3D1F00378D60CE090B,397C93B184B4B99415B20CA484AF0039
SRR2138991,2016-01-04 17:04:03,2016-11-23 00:36:05,7930146,743664715,0,93,250,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/002088/SRR2138991,SRX1128055,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019333,SAMN03948026,simple,10090,Mus musculus,GSM1839579,,,,,,,no,,,,,GEO,SRA281408,,public,851BCC26E3A85F7D1B4F0A5F7A8B08C0,AD6A3D9F16DA95E74DAB7B1EE5B95309
SRR2138992,2016-01-04 17:04:03,2016-11-22 01:06:06,7829887,722739441,0,92,236,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra8/SRR/002088/SRR2138992,SRX1128056,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019331,SAMN03947937,simple,10090,Mus musculus,GSM1839580,,,,,,,no,,,,,GEO,SRA281408,,public,3016BB2C5E96264C2D8E3DE60A4C962D,955734FA7680B122918BC3562A72FA7D
SRR2138993,2016-01-04 17:04:03,2016-11-23 00:39:23,9601563,887545600,0,92,294,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/002088/SRR2138993,SRX1128057,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019287,SAMN03947938,simple,10090,Mus musculus,GSM1839581,,,,,,,no,,,,,GEO,SRA281408,,public,4C87EFA31CFC13C609D1529A3AC36B2B,18BC21BA4B023DACE1873A51C13CFCFC
SRR2138994,2016-01-04 17:04:03,2016-11-23 00:52:17,11083133,1028034179,0,92,343,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra28/SRR/002088/SRR2138994,SRX1128058,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019330,SAMN03947939,simple,10090,Mus musculus,GSM1839582,,,,,,,no,,,,,GEO,SRA281408,,public,8081DB363BBDBC5B67FD4D2C406146A9,A8C874B258B277B3EF8C7A025BE0DB92
SRR2138995,2016-01-04 17:04:03,2016-11-23 00:35:06,7019641,653824916,0,93,209,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/002088/SRR2138995,SRX1128059,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019329,SAMN03947940,simple,10090,Mus musculus,GSM1839583,,,,,,,no,,,,,GEO,SRA281408,,public,3DE5A3FA3BE01A9703AA072A4D9466D7,C045DE63B1E60EC6851EC9249D22F660
SRR2138996,2016-01-04 17:04:03,2016-11-22 01:09:45,10668502,993375529,0,93,318,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002088/SRR2138996,SRX1128060,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019328,SAMN03947941,simple,10090,Mus musculus,GSM1839584,,,,,,,no,,,,,GEO,SRA281408,,public,E23122A3959358723FEB5F1550A43655,0F86895F2A2AAE72D21453129085AF1C
SRR2138997,2016-01-04 17:04:03,2016-11-22 01:08:40,8620372,802668041,0,93,264,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/002088/SRR2138997,SRX1128061,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019327,SAMN03947942,simple,10090,Mus musculus,GSM1839585,,,,,,,no,,,,,GEO,SRA281408,,public,7769F56DED0B5945192BC72966BB2396,4AC37A2FB89347FACFB8AA8D9FEDEE1D
SRR2138998,2016-01-04 17:04:03,2016-11-22 01:20:16,8502258,793034688,0,93,252,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra8/SRR/002088/SRR2138998,SRX1128062,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019326,SAMN03947943,simple,10090,Mus musculus,GSM1839586,,,,,,,no,,,,,GEO,SRA281408,,public,7DBE752CBE1749C0793A16B54065DD23,430EACB97EE9BEE0B458ACAECE05F4FF
SRR2139002,2016-01-04 17:04:03,2016-11-22 01:11:38,16584694,1497984188,0,90,869,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/002088/SRR2139002,SRX1128066,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019289,SAMN03947947,simple,10090,Mus musculus,GSM1839590,,,,,,,no,,,,,GEO,SRA281408,,public,CF60AE798B48100819AF32E70F5916DD,86D4D760CB8F8B861C0FDC7F169AC92E
SRR2139003,2016-01-04 17:04:03,2016-11-23 00:49:43,9569832,874271036,0,91,507,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/002088/SRR2139003,SRX1128067,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019321,SAMN03947948,simple,10090,Mus musculus,GSM1839591,,,,,,,no,,,,,GEO,SRA281408,,public,54CA608B4871B7408100F9F62BA65359,473FDFFC083A6B7D889DBD34518238DF
SRR2139004,2016-01-04 17:04:03,2016-11-22 01:26:54,9632908,879405382,0,91,514,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/002088/SRR2139004,SRX1128068,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019322,SAMN03947949,simple,10090,Mus musculus,GSM1839592,,,,,,,no,,,,,GEO,SRA281408,,public,208D656D8D7ACB14010425D8A72B5E21,236EB38B116F3AB9821518F3544AF84D
SRR2139005,2016-01-04 17:04:03,2016-11-23 01:06:06,10519333,976752626,0,92,347,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/002088/SRR2139005,SRX1128069,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019320,SAMN03947950,simple,10090,Mus musculus,GSM1839593,,,,,,,no,,,,,GEO,SRA281408,,public,4A9F4133F7FEDFDC380102639CC4007C,8044030EB50237106D1EC149A539B33A
SRR2139006,2016-01-04 17:04:03,2016-11-22 01:29:01,10706359,979915379,0,91,569,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/002088/SRR2139006,SRX1128070,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019319,SAMN03947952,simple,10090,Mus musculus,GSM1839594,,,,,,,no,,,,,GEO,SRA281408,,public,F33EB920DF8982F31FFA069794712CB1,CBDB1674D71A5C3FE02BB58B7EED7109
SRR2139007,2016-01-04 17:04:03,2016-11-22 01:32:29,11464781,1039738317,0,90,604,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/002088/SRR2139007,SRX1128071,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019318,SAMN03947953,simple,10090,Mus musculus,GSM1839595,,,,,,,no,,,,,GEO,SRA281408,,public,ED6E27B5285C7319D2FEFF5AE3CA51E0,712FA3FC35CCD54A8C6E03BA3DF5E6DD
SRR2139008,2016-01-04 17:04:03,2016-11-22 01:39:39,11432101,1035256684,0,90,606,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/002088/SRR2139008,SRX1128072,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019316,SAMN03947954,simple,10090,Mus musculus,GSM1839596,,,,,,,no,,,,,GEO,SRA281408,,public,E5C2EEDF58FB827BD099AF68953DCF8C,EE60A1C7C023DD4425BA1DC1037AF475
SRR2139009,2016-01-04 17:04:03,2016-11-23 01:16:07,11892859,1085382999,0,91,631,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002088/SRR2139009,SRX1128073,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019317,SAMN03947955,simple,10090,Mus musculus,GSM1839597,,,,,,,no,,,,,GEO,SRA281408,,public,BAA64AF182F79D5E9D765B3D682EBFAD,1B55532C18DB2FC91912B7E96C771DA4
SRR2139010,2016-01-04 17:04:03,2016-11-22 01:38:00,11101271,1018501542,0,91,587,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/002088/SRR2139010,SRX1128074,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019314,SAMN03947956,simple,10090,Mus musculus,GSM1839598,,,,,,,no,,,,,GEO,SRA281408,,public,B03D7D3084AC3AFC1A4CCB773327010E,9C17BF7AA15A3358E0039DCAFF8CA720
SRR2139011,2016-01-04 17:04:03,2016-11-23 00:41:07,9902600,900788104,0,90,515,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/002088/SRR2139011,SRX1128075,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019315,SAMN03947957,simple,10090,Mus musculus,GSM1839599,,,,,,,no,,,,,GEO,SRA281408,,public,2D171E1098761CAF02C395E0B231D9A5,741CCA9372FF7C3C46FAB11BB9722DD2
SRR2139012,2016-01-04 17:04:03,2016-11-23 00:44:13,9445648,863658242,0,91,490,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/002088/SRR2139012,SRX1128076,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019313,SAMN03947958,simple,10090,Mus musculus,GSM1839600,,,,,,,no,,,,,GEO,SRA281408,,public,F4E29F75D652CF9634A27B1BBD473ADA,26FBA62682854C688F55FF45ADFE2B66
SRR2139013,2016-01-04 17:04:03,2016-11-23 00:47:24,10993726,991470305,0,90,589,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/002088/SRR2139013,SRX1128077,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019312,SAMN03947959,simple,10090,Mus musculus,GSM1839601,,,,,,,no,,,,,GEO,SRA281408,,public,22A9852053F2B10E826EFD892A9B50B4,D303BCE317A9095308710B753BB5BD48
SRR2139014,2016-01-04 17:04:03,2016-11-23 00:49:12,12773145,1164715789,0,91,692,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002088/SRR2139014,SRX1128078,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019310,SAMN03947960,simple,10090,Mus musculus,GSM1839602,,,,,,,no,,,,,GEO,SRA281408,,public,94AE76867D2688FA9A1057370EBE7B45,82507317F18DDCDDE0F0D6FE13220112
SRR2139015,2016-01-04 17:04:03,2016-11-23 00:56:50,9181892,839780956,0,91,482,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra32/SRR/002088/SRR2139015,SRX1128079,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019311,SAMN03947951,simple,10090,Mus musculus,GSM1839603,,,,,,,no,,,,,GEO,SRA281408,,public,CB137897801C54ED017F417136B50929,3039A9ACFAF64076622A60CED8A29541
SRR2139016,2016-01-04 17:04:03,2016-11-22 01:23:49,20448993,1888924870,0,92,665,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/002088/SRR2139016,SRX1128080,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019309,SAMN03946671,simple,10090,Mus musculus,GSM1839604,,,,,,,no,,,,,GEO,SRA281408,,public,F15B0D77B5E5ECA06EE48F39776D5951,C7D0B059BFA0E72BE02C1126150A1AE2
SRR2139017,2016-01-04 17:04:03,2016-11-23 00:48:45,9142006,834421184,0,91,425,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/002088/SRR2139017,SRX1128081,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019308,SAMN03946672,simple,10090,Mus musculus,GSM1839605,,,,,,,no,,,,,GEO,SRA281408,,public,4978EAAEBC95885E89F7CD9546266A21,78C57F3EB0DDC0ED41FA0932776FCFE3
SRR2139018,2016-01-04 17:04:03,2016-11-23 00:48:37,13298160,1210847580,0,91,668,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/002088/SRR2139018,SRX1128082,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019307,SAMN03947966,simple,10090,Mus musculus,GSM1839606,,,,,,,no,,,,,GEO,SRA281408,,public,259C755101DE55B73983621E6FA091B7,E1E8B92F5BF9573B23DC02552837E162
SRR2139019,2016-01-04 17:04:03,2016-11-22 01:23:00,8349889,762954906,0,91,434,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/002088/SRR2139019,SRX1128083,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019306,SAMN03946669,simple,10090,Mus musculus,GSM1839607,,,,,,,no,,,,,GEO,SRA281408,,public,ED55C313ECCA9EB97413CACE0AEE1906,5FF4D37C9092515877F0B3CABFDA439F
SRR2139020,2016-01-04 17:04:03,2016-11-22 01:18:38,10837265,986254061,0,91,574,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/002088/SRR2139020,SRX1128084,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019305,SAMN03946670,simple,10090,Mus musculus,GSM1839608,,,,,,,no,,,,,GEO,SRA281408,,public,A52E0642F84F38C8398079559A77A61F,F787035CD4D28E4995EBEBBE55172E4C
SRR2139021,2016-01-04 17:04:03,2016-11-22 01:19:45,10621316,966003017,0,90,565,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/002088/SRR2139021,SRX1128085,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019303,SAMN03947961,simple,10090,Mus musculus,GSM1839609,,,,,,,no,,,,,GEO,SRA281408,,public,6F82B4FFF7CF8B96792FB71556CD900C,F0A336621DC550C7BE016B0B53FBCD94
SRR2139022,2016-01-04 17:04:03,2016-11-23 00:52:12,9879421,900644429,0,91,514,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/002088/SRR2139022,SRX1128086,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019302,SAMN03947962,simple,10090,Mus musculus,GSM1839610,,,,,,,no,,,,,GEO,SRA281408,,public,DA9D5A4B1EACCBC680A9BFE6A4A2ED2B,00C59B7711A45BA22A09E9F3B6F6D111
